date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:16	2156/2156	---M--	200	added ('OK')	application/json	date:Tue,%2019%20Dec%202017%2011:58:15%20GMT	http://www.zumpy.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.zumpy.com.br%2F	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-json/oembed/1.0/embeda143.json	(from http://www.zumpy.com.br/)
13:58:17	57586/57586	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Dec%202017%2011:58:15%20GMT	http://www.zumpy.com.br/wp-json/	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-json/index.html	(from http://www.zumpy.com.br/)
13:58:17	2255/2255	---M-Z	200	added ('OK')	text/xml	date:Tue,%2019%20Dec%202017%2011:58:16%20GMT	http://www.zumpy.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.zumpy.com.br%2F&format=xml	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-json/oembed/1.0/embedc28b	(from http://www.zumpy.com.br/)
13:58:19	86659/86659	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258d026fb-15283%22	https://code.jquery.com/jquery-3.2.1.min.js	/home/tits/websites/Brazil%20angel%20mobile/code.jquery.com/jquery-3.2.1.min.js	(from http://www.zumpy.com.br/)
13:58:20	560/560	---M--	200	added ('OK')	image/png	etag:%22230-55991db10e200%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/dwnld-apple.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/dwnld-apple.png	(from http://www.zumpy.com.br/)
13:58:21	731/731	---M--	200	added ('OK')	image/png	etag:%222db-55991db10e200%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/dwnld-googleplay.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/dwnld-googleplay.png	(from http://www.zumpy.com.br/)
13:58:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Dec%202017%2011:58:22%20GMT	http://www.zumpy.com.br/home	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/home	(from http://www.zumpy.com.br/)
13:58:23	4838/4838	---M--	200	added ('OK')	image/png	etag:%2212e6-55991ce8c8980%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/zumpyblue.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/zumpyblue.png	(from http://www.zumpy.com.br/)
13:58:25	32784/32784	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:58:25%20GMT	http://www.zumpy.com.br/blog-zumpy/	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/blog-zumpy/index.html	(from http://www.zumpy.com.br/)
13:58:26	14393/14393	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:58:25%20GMT	http://www.zumpy.com.br/contato/	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/contato/index.html	(from http://www.zumpy.com.br/)
13:58:26	72020/72020	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202017%2020:57:55%20GMT	http://teste1136.tempsite.ws/wp-content/uploads/2017/08/iphones.png	/home/tits/websites/Brazil%20angel%20mobile/teste1136.tempsite.ws/wp-content/uploads/2017/08/iphones.png	(from http://www.zumpy.com.br/)
13:58:26	4160/4160	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202017%2020:57:46%20GMT	http://teste1136.tempsite.ws/wp-content/uploads/2017/08/google-play.png	/home/tits/websites/Brazil%20angel%20mobile/teste1136.tempsite.ws/wp-content/uploads/2017/08/google-play.png	(from http://www.zumpy.com.br/)
13:58:27	3792/3792	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202017%2020:57:38%20GMT	http://teste1136.tempsite.ws/wp-content/uploads/2017/08/apple.png	/home/tits/websites/Brazil%20angel%20mobile/teste1136.tempsite.ws/wp-content/uploads/2017/08/apple.png	(from http://www.zumpy.com.br/)
13:58:28	24561/24561	---M--	200	added ('OK')	image/png	etag:%225ff1-55991de2a5700%22	http://www.zumpy.com.br/wp-content/uploads/2017/09/passo_0-1.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/09/passo_0-1.png	(from http://www.zumpy.com.br/)
13:58:29	32689/32689	---M--	200	added ('OK')	image/png	etag:%227fb1-55991ddfc9040%22	http://www.zumpy.com.br/wp-content/uploads/2017/09/passo_1.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/09/passo_1.png	(from http://www.zumpy.com.br/)
13:58:31	49717/49717	---M--	200	added ('OK')	image/png	etag:%22c235-55991ddde0bc0%22	http://www.zumpy.com.br/wp-content/uploads/2017/09/passo_2.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/09/passo_2.png	(from http://www.zumpy.com.br/)
13:58:31	28423/28423	---M--	200	added ('OK')	image/png	etag:%226f07-55991ddcec980%22	http://www.zumpy.com.br/wp-content/uploads/2017/09/passo_3.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/09/passo_3.png	(from http://www.zumpy.com.br/)
13:58:32	48360/48360	---M--	200	added ('OK')	image/png	etag:%22bce8-55991dd827e40%22	http://www.zumpy.com.br/wp-content/uploads/2017/09/passo_4.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/09/passo_4.png	(from http://www.zumpy.com.br/)
13:58:33	47372/47372	---M--	200	added ('OK')	image/png	etag:%22b90c-55991dd733c00%22	http://www.zumpy.com.br/wp-content/uploads/2017/09/passo_5.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/09/passo_5.png	(from http://www.zumpy.com.br/)
13:58:34	42064/42064	---M--	200	added ('OK')	image/png	etag:%22a450-55a18ee62374b%22	http://www.zumpy.com.br/wp-content/uploads/2017/09/passo_6-2.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/09/passo_6-2.png	(from http://www.zumpy.com.br/)
13:58:35	397/397	---M--	200	added ('OK')	image/png	etag:%2218d-55991d1877a00%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/left-arrow.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/left-arrow.png	(from http://www.zumpy.com.br/)
13:58:36	364/364	---M--	200	added ('OK')	image/png	etag:%2216c-55991d0eee380%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/right-arrow.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/right-arrow.png	(from http://www.zumpy.com.br/)
13:58:37	2220/2220	---M--	200	added ('OK')	image/png	etag:%228ac-55991d17837c0%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/locked.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/locked.png	(from http://www.zumpy.com.br/)
13:58:39	3678/3678	---M--	200	added ('OK')	image/png	etag:%22e5e-55991db10e200%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/coins.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/coins.png	(from http://www.zumpy.com.br/)
13:58:39	2992/2992	---M--	200	added ('OK')	image/png	etag:%22bb0-55991cf80ad80%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/sustent_blue.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/sustent_blue.png	(from http://www.zumpy.com.br/)
13:58:40	1963/1963	---M--	200	added ('OK')	image/png	etag:%227ab-55991cf80ad80%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/sustent_opacity.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/sustent_opacity.png	(from http://www.zumpy.com.br/)
13:58:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Dec%202017%2011:58:40%20GMT	http://www.zumpy.com.br/contato	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/contato	(from http://www.zumpy.com.br/)
13:58:43	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-55991d037c880%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/setablog-1.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/setablog-1.png	(from http://www.zumpy.com.br/)
13:58:44	24657/24657	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:58:43%20GMT	http://www.zumpy.com.br/carros-levam-30-dos-passageiros-mas-respondem-por-73-das-emissoes-em-sp/	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/carros-levam-30-dos-passageiros-mas-respondem-por-73-das-emissoes-em-sp/index.html	(from http://www.zumpy.com.br/)
13:58:45	18658/18658	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:58:45%20GMT	http://www.zumpy.com.br/conomizar-dinheiro-com-seu-carro/	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/conomizar-dinheiro-com-seu-carro/index.html	(from http://www.zumpy.com.br/)
13:58:47	18201/18201	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:58:45%20GMT	http://www.zumpy.com.br/compartilhe-sua-rota-e-receba-caronas-de-forma-pratica-e-segura-com-o-zumpy/	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/compartilhe-sua-rota-e-receba-caronas-de-forma-pratica-e-segura-com-o-zumpy/index.html	(from http://www.zumpy.com.br/)
13:58:48	155136/155136	---M--	200	added ('OK')	image/png	etag:%2225e00-55a044d95c16b%22	http://www.zumpy.com.br/wp-content/uploads/2017/05/BLOG_04-590x310.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/05/BLOG_04-590x310.png	(from http://www.zumpy.com.br/)
13:58:49	19872/19872	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:58:47%20GMT	http://www.zumpy.com.br/carona-segura-e-com-o-zumpy/	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/carona-segura-e-com-o-zumpy/index.html	(from http://www.zumpy.com.br/)
13:58:51	11012/11012	---M--	200	added ('OK')	image/png	etag:%222b04-55991de581dc0%22	http://www.zumpy.com.br/wp-content/uploads/2017/09/logoOtempo.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/09/logoOtempo.png	(from http://www.zumpy.com.br/)
13:58:51	758164/758164	---M--	200	added ('OK')	image/png	etag:%22b9194-55a0435855aeb%22	http://www.zumpy.com.br/wp-content/uploads/2017/05/TK5-carro-amarelo-polui%c3%a7%c3%a3o-01.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/05/TK5-carro-amarelo-polui%c3%a7%c3%a3o-01.png	(from http://www.zumpy.com.br/)
13:58:52	169161/169161	---M--	200	added ('OK')	image/png	etag:%22294c9-55a04532bafeb%22	http://www.zumpy.com.br/wp-content/uploads/2017/05/BLOG_03-590x310.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/05/BLOG_03-590x310.png	(from http://www.zumpy.com.br/)
13:58:52	176433/176433	---M--	200	added ('OK')	image/png	etag:%222b131-55a0455c536eb%22	http://www.zumpy.com.br/wp-content/uploads/2017/04/Blog_02-filtros-de-seguranca-590x310.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/04/Blog_02-filtros-de-seguranca-590x310.png	(from http://www.zumpy.com.br/)
13:58:52	5434/5434	---M--	200	added ('OK')	image/png	etag:%22153a-55991d341fb40%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/hoje-em-dia.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/hoje-em-dia.png	(from http://www.zumpy.com.br/)
13:58:52	2648/2648	---M--	200	added ('OK')	image/png	etag:%22a58-55991dad3d900%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/g1.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/g1.png	(from http://www.zumpy.com.br/)
13:58:53	7336/7336	---M--	200	added ('OK')	image/png	etag:%221ca8-55991daf25d80%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/folha.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/folha.png	(from http://www.zumpy.com.br/)
13:58:55	3792/3792	---M--	200	added ('OK')	image/png	etag:%22ed0-55991dbf5c3c0%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/apple.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/apple.png	(from http://www.zumpy.com.br/)
13:58:56	4160/4160	---M--	200	added ('OK')	image/png	etag:%221040-55991daa61240%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/google-play.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/google-play.png	(from http://www.zumpy.com.br/)
13:58:57	296623/296623	---M--	200	added ('OK')	image/jpeg	etag:%22486af-55991dea46900%22	http://www.zumpy.com.br/wp-content/uploads/2017/09/1-LOGO-R7-COM.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/09/1-LOGO-R7-COM.jpg	(from http://www.zumpy.com.br/)
13:58:57	560/560	---M--	200	added ('OK')	image/png	etag:%22230-55991db10e200%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/facebook-logo.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/facebook-logo.png	(from http://www.zumpy.com.br/)
13:58:58	1835/1835	---M--	200	added ('OK')	image/png	etag:%2272b-55991d2e66dc0%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/instagram.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/instagram.png	(from http://www.zumpy.com.br/)
13:58:59	984/984	---M--	200	added ('OK')	image/png	etag:%223d8-55991ce9bcbc0%22	http://www.zumpy.com.br/wp-content/uploads/2017/08/youtube-1.png	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/uploads/2017/08/youtube-1.png	(from http://www.zumpy.com.br/)
13:59:00	14215/14215	---M-Z	200	added ('OK')	application/javascript	etag:%223787-55991c746f700-gzip%22	http://www.zumpy.com.br/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.8.1	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/plugins/contact-form-7/includes/js/scriptsa288.js	(from http://www.zumpy.com.br/)
13:59:01	2413/2413	---M-Z	200	added ('OK')	application/javascript	etag:%2296d-55a181f11c46b-gzip%22	http://www.zumpy.com.br/wp-content/themes/zumpy_theme/assets/js/script.js?ver=1.0.0	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/themes/zumpy_theme/assets/js/script8a54.js	(from http://www.zumpy.com.br/)
13:59:02	1398/1398	---M-Z	200	added ('OK')	application/javascript	etag:%22576-55991e785f840-gzip%22	http://www.zumpy.com.br/wp-includes/js/wp-embed.min.js?ver=4.8.4	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-includes/js/wp-embed.minee45.js	(from http://www.zumpy.com.br/)
13:59:09	2280/2280	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Dec%202017%2009:08:47%20GMT	https://d335luupugsy2.cloudfront.net/js/loader-scripts/1f1d3963-8501-49fb-b903-6a2898052ccc-loader.js	/home/tits/websites/Brazil%20angel%20mobile/d335luupugsy2.cloudfront.net/js/loader-scripts/1f1d3963-8501-49fb-b903-6a2898052ccc-loader.js	(from http://www.zumpy.com.br/)
13:59:10	1033/1033	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:59:09%20GMT	http://www.longhathouse.com/robots.txt		(from )
13:59:11	18368/18368	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202016%2019:55:23%20GMT	http://www.longhathouse.com/facebook_longhathouse.png	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/facebook_longhathouse.png	(from http://www.longhathouse.com/)
13:59:12	117305/117305	---M--	200	added ('OK')	text/css	date:Thu,%2003%20Mar%202016%2019:55:50%20GMT	http://www.longhathouse.com/css/bootstrap.min.css	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/css/bootstrap.min.css	(from http://www.longhathouse.com/)
13:59:13	15624/15624	---M--	200	added ('OK')	text/plain	etag:%222ebcd274-3d08-558b4766531f3%22	http://www.longhathouse.com/css/styles.less	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/css/styles.less	(from http://www.longhathouse.com/)
13:59:14	84320/84320	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2003%20Mar%202016%2019:49:36%20GMT	http://www.longhathouse.com/js/jquery-2.1.3.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/js/jquery-2.1.3.min.js	(from http://www.longhathouse.com/)
13:59:16	132815/132815	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2003%20Mar%202016%2019:49:38%20GMT	http://www.longhathouse.com/js/less.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/js/less.min.js	(from http://www.longhathouse.com/)
13:59:16	35951/35951	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2003%20Mar%202016%2019:49:35%20GMT	http://www.longhathouse.com/js/bootstrap.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/js/bootstrap.min.js	(from http://www.longhathouse.com/)
13:59:17	15153/15153	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202016%2019:55:30%20GMT	http://www.longhathouse.com/logo.png	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/logo.png	(from http://www.longhathouse.com/)
13:59:17	4390/4390	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:59:16%20GMT	http://www.longhathouse.com/contact/	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/contact/index.html	(from http://www.longhathouse.com/)
13:59:17	8212/8212	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:59:16%20GMT	http://www.longhathouse.com/press/	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/press/index.html	(from http://www.longhathouse.com/)
13:59:18	6741/6741	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:59:16%20GMT	http://www.longhathouse.com/games/	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/games/index.html	(from http://www.longhathouse.com/)
13:59:18	131/131	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:59:18%20GMT	http://parknet.com.br/robots.txt		(from )
13:59:19	5315/5315	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:59:18%20GMT	http://www.longhathouse.com/newsletter/	/home/tits/websites/Brazil%20angel%20mobile/www.longhathouse.com/newsletter/index.html	(from http://www.longhathouse.com/)
13:59:19	41421/41421	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202017%2000:33:48%20GMT	http://parknet.com.br/index.html	/home/tits/websites/Brazil%20angel%20mobile/parknet.com.br/index-2.html	(from http://parknet.com.br/)
13:59:22	67/67	---MC-	200	added ('OK')	text/plain	date:Tue,%2019%20Dec%202017%2011:59:23%20GMT	http://www.syligo.com/robots.txt		(from )
13:59:23	6721/6721	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Apr%202016%2023:38:04%20GMT	http://syligo1.tempsite.ws/wp-content/uploads/2016/04/business.png	/home/tits/websites/Brazil%20angel%20mobile/syligo1.tempsite.ws/wp-content/uploads/2016/04/business.png	(from http://www.syligo.com/)
13:59:23	5130/5130	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Apr%202016%2023:38:16%20GMT	http://syligo1.tempsite.ws/wp-content/uploads/2016/04/computer.png	/home/tits/websites/Brazil%20angel%20mobile/syligo1.tempsite.ws/wp-content/uploads/2016/04/computer.png	(from http://www.syligo.com/)
13:59:24	3292/3292	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Apr%202016%2017:14:09%20GMT	http://syligo1.tempsite.ws/wp-content/uploads/2016/04/consulting.png	/home/tits/websites/Brazil%20angel%20mobile/syligo1.tempsite.ws/wp-content/uploads/2016/04/consulting.png	(from http://www.syligo.com/)
13:59:26	59978/59978	---M--	200	added ('OK')	image/png	date:Thu,%2005%20May%202016%2015:14:54%20GMT	http://syligo1.tempsite.ws/wp-content/uploads/2016/04/logohome-1.png	/home/tits/websites/Brazil%20angel%20mobile/syligo1.tempsite.ws/wp-content/uploads/2016/04/logohome-1.png	(from http://www.syligo.com/)
